template_id,template,dof,cpt_class_representative,is_cpt_representative
1045,"(1,1) + (1,1) + (1,2) + (3,2) + (6b,1) + (6b,1) + (6b,1)",84,"(1,1) + (1,1) + (1,2) + (3,2) + (6b,1) + (6b,1) + (6b,1)",True
1046,"(1,1) + (1,1) + (1,2) + (3b,1) + (3b,1) + (6,1) + (6,2)",84,"(1,1) + (1,1) + (1,2) + (3,1) + (3,1) + (6b,1) + (6b,2)",False
1047,"(1,1) + (1,1) + (1,2) + (3b,1) + (3b,1) + (6,1) + (6b,2)",84,"(1,1) + (1,1) + (1,2) + (3,1) + (3,1) + (6,2) + (6b,1)",False
1048,"(1,1) + (1,1) + (1,2) + (3b,1) + (3b,1) + (6,2) + (6b,1)",84,"(1,1) + (1,1) + (1,2) + (3,1) + (3,1) + (6,1) + (6b,2)",False
1049,"(1,1) + (1,1) + (1,2) + (3b,1) + (3b,1) + (6b,1) + (6b,2)",84,"(1,1) + (1,1) + (1,2) + (3,1) + (3,1) + (6,1) + (6,2)",False
1050,"(1,1) + (1,1) + (1,2) + (3b,2) + (6,1) + (6,1) + (6,1)",84,"(1,1) + (1,1) + (1,2) + (3,2) + (6b,1) + (6b,1) + (6b,1)",False
1051,"(1,1) + (1,1) + (1,2) + (3b,2) + (6,1) + (6,1) + (6b,1)",84,"(1,1) + (1,1) + (1,2) + (3,2) + (6,1) + (6b,1) + (6b,1)",False
1052,"(1,1) + (1,1) + (1,2) + (3b,2) + (6,1) + (6b,1) + (6b,1)",84,"(1,1) + (1,1) + (1,2) + (3,2) + (6,1) + (6,1) + (6b,1)",False
1053,"(1,1) + (1,1) + (1,2) + (3b,2) + (6b,1) + (6b,1) + (6b,1)",84,"(1,1) + (1,1) + (1,2) + (3,2) + (6,1) + (6,1) + (6,1)",False
1054,"(1,1) + (1,1) + (1,2) + (6,1) + (6,1) + (6,2)",84,"(1,1) + (1,1) + (1,2) + (6,1) + (6,1) + (6,2)",True
1055,"(1,1) + (1,1) + (1,2) + (6,1) + (6,1) + (6b,2)",84,"(1,1) + (1,1) + (1,2) + (6,1) + (6,1) + (6b,2)",True
1056,"(1,1) + (1,1) + (1,2) + (6,1) + (6,2) + (6b,1)",84,"(1,1) + (1,1) + (1,2) + (6,1) + (6,2) + (6b,1)",True
1057,"(1,1) + (1,1) + (1,2) + (6,1) + (6b,1) + (6b,2)",84,"(1,1) + (1,1) + (1,2) + (6,1) + (6,2) + (6b,1)",False
1058,"(1,1) + (1,1) + (1,2) + (6,2) + (6b,1) + (6b,1)",84,"(1,1) + (1,1) + (1,2) + (6,1) + (6,1) + (6b,2)",False
1059,"(1,1) + (1,1) + (1,2) + (6b,1) + (6b,1) + (6b,2)",84,"(1,1) + (1,1) + (1,2) + (6,1) + (6,1) + (6,2)",False
1060,"(1,1) + (1,1) + (1,2) + (8,1) + (8,2)",84,"(1,1) + (1,1) + (1,2) + (8,1) + (8,2)",True
1061,"(1,1) + (1,1) + (3,1) + (3,1) + (6,2) + (8,1)",84,"(1,1) + (1,1) + (3,1) + (3,1) + (6,2) + (8,1)",True
1062,"(1,1) + (1,1) + (3,1) + (3,1) + (6b,2) + (8,1)",84,"(1,1) + (1,1) + (3,1) + (3,1) + (6b,2) + (8,1)",True
1063,"(1,1) + (1,1) + (3,1) + (3b,1) + (6,2) + (8,1)",84,"(1,1) + (1,1) + (3,1) + (3b,1) + (6,2) + (8,1)",True
1064,"(1,1) + (1,1) + (3,1) + (3b,1) + (6b,2) + (8,1)",84,"(1,1) + (1,1) + (3,1) + (3b,1) + (6,2) + (8,1)",False
1065,"(1,1) + (1,1) + (3,2) + (6,1) + (6,1) + (8,1)",84,"(1,1) + (1,1) + (3,2) + (6,1) + (6,1) + (8,1)",True
1066,"(1,1) + (1,1) + (3,2) + (6,1) + (6b,1) + (8,1)",84,"(1,1) + (1,1) + (3,2) + (6,1) + (6b,1) + (8,1)",True
1067,"(1,1) + (1,1) + (3,2) + (6b,1) + (6b,1) + (8,1)",84,"(1,1) + (1,1) + (3,2) + (6b,1) + (6b,1) + (8,1)",True
1068,"(1,1) + (1,1) + (3b,1) + (3b,1) + (6,2) + (8,1)",84,"(1,1) + (1,1) + (3,1) + (3,1) + (6b,2) + (8,1)",False
1069,"(1,1) + (1,1) + (3b,1) + (3b,1) + (6b,2) + (8,1)",84,"(1,1) + (1,1) + (3,1) + (3,1) + (6,2) + (8,1)",False
1070,"(1,1) + (1,1) + (3b,2) + (6,1) + (6,1) + (8,1)",84,"(1,1) + (1,1) + (3,2) + (6b,1) + (6b,1) + (8,1)",False
1071,"(1,1) + (1,1) + (3b,2) + (6,1) + (6b,1) + (8,1)",84,"(1,1) + (1,1) + (3,2) + (6,1) + (6b,1) + (8,1)",False
1072,"(1,1) + (1,1) + (3b,2) + (6b,1) + (6b,1) + (8,1)",84,"(1,1) + (1,1) + (3,2) + (6,1) + (6,1) + (8,1)",False
1073,"(1,1) + (1,1) + (6,1) + (6,2) + (8,1)",84,"(1,1) + (1,1) + (6,1) + (6,2) + (8,1)",True
1074,"(1,1) + (1,1) + (6,1) + (6b,2) + (8,1)",84,"(1,1) + (1,1) + (6,1) + (6b,2) + (8,1)",True
1075,"(1,1) + (1,1) + (6,2) + (6b,1) + (8,1)",84,"(1,1) + (1,1) + (6,1) + (6b,2) + (8,1)",False
1076,"(1,1) + (1,1) + (6b,1) + (6b,2) + (8,1)",84,"(1,1) + (1,1) + (6,1) + (6,2) + (8,1)",False
1077,"(1,1) + (1,2) + (3,1) + (3,1) + (3,1) + (8,2)",84,"(1,1) + (1,2) + (3,1) + (3,1) + (3,1) + (8,2)",True
1078,"(1,1) + (1,2) + (3,1) + (3,1) + (3b,1) + (8,2)",84,"(1,1) + (1,2) + (3,1) + (3,1) + (3b,1) + (8,2)",True
1079,"(1,1) + (1,2) + (3,1) + (3,2) + (8,1) + (8,1)",84,"(1,1) + (1,2) + (3,1) + (3,2) + (8,1) + (8,1)",True
1080,"(1,1) + (1,2) + (3,1) + (3b,1) + (3b,1) + (8,2)",84,"(1,1) + (1,2) + (3,1) + (3,1) + (3b,1) + (8,2)",False
1081,"(1,1) + (1,2) + (3,1) + (3b,2) + (8,1) + (8,1)",84,"(1,1) + (1,2) + (3,1) + (3b,2) + (8,1) + (8,1)",True
1082,"(1,1) + (1,2) + (3,1) + (6,1) + (8,2)",84,"(1,1) + (1,2) + (3,1) + (6,1) + (8,2)",True
1083,"(1,1) + (1,2) + (3,1) + (6b,1) + (8,2)",84,"(1,1) + (1,2) + (3,1) + (6b,1) + (8,2)",True
1084,"(1,1) + (1,2) + (3,2) + (3b,1) + (8,1) + (8,1)",84,"(1,1) + (1,2) + (3,1) + (3b,2) + (8,1) + (8,1)",False
1085,"(1,1) + (1,2) + (3b,1) + (3b,1) + (3b,1) + (8,2)",84,"(1,1) + (1,2) + (3,1) + (3,1) + (3,1) + (8,2)",False
1086,"(1,1) + (1,2) + (3b,1) + (3b,2) + (8,1) + (8,1)",84,"(1,1) + (1,2) + (3,1) + (3,2) + (8,1) + (8,1)",False
1087,"(1,1) + (1,2) + (3b,1) + (6,1) + (8,2)",84,"(1,1) + (1,2) + (3,1) + (6b,1) + (8,2)",False
1088,"(1,1) + (1,2) + (3b,1) + (6b,1) + (8,2)",84,"(1,1) + (1,2) + (3,1) + (6,1) + (8,2)",False
1089,"(1,1) + (3,1) + (6,1) + (6,1) + (6,2)",84,"(1,1) + (3,1) + (6,1) + (6,1) + (6,2)",True
1090,"(1,1) + (3,1) + (6,1) + (6,1) + (6b,2)",84,"(1,1) + (3,1) + (6,1) + (6,1) + (6b,2)",True
1091,"(1,1) + (3,1) + (6,1) + (6,2) + (6b,1)",84,"(1,1) + (3,1) + (6,1) + (6,2) + (6b,1)",True
1092,"(1,1) + (3,1) + (6,1) + (6b,1) + (6b,2)",84,"(1,1) + (3,1) + (6,1) + (6b,1) + (6b,2)",True
1093,"(1,1) + (3,1) + (6,2) + (6b,1) + (6b,1)",84,"(1,1) + (3,1) + (6,2) + (6b,1) + (6b,1)",True
1094,"(1,1) + (3,1) + (6b,1) + (6b,1) + (6b,2)",84,"(1,1) + (3,1) + (6b,1) + (6b,1) + (6b,2)",True
1095,"(1,1) + (3,1) + (8,1) + (8,2)",84,"(1,1) + (3,1) + (8,1) + (8,2)",True
1096,"(1,1) + (3b,1) + (6,1) + (6,1) + (6,2)",84,"(1,1) + (3,1) + (6b,1) + (6b,1) + (6b,2)",False
1097,"(1,1) + (3b,1) + (6,1) + (6,1) + (6b,2)",84,"(1,1) + (3,1) + (6,2) + (6b,1) + (6b,1)",False
1098,"(1,1) + (3b,1) + (6,1) + (6,2) + (6b,1)",84,"(1,1) + (3,1) + (6,1) + (6b,1) + (6b,2)",False
1099,"(1,1) + (3b,1) + (6,1) + (6b,1) + (6b,2)",84,"(1,1) + (3,1) + (6,1) + (6,2) + (6b,1)",False
1100,"(1,1) + (3b,1) + (6,2) + (6b,1) + (6b,1)",84,"(1,1) + (3,1) + (6,1) + (6,1) + (6b,2)",False
1101,"(1,1) + (3b,1) + (6b,1) + (6b,1) + (6b,2)",84,"(1,1) + (3,1) + (6,1) + (6,1) + (6,2)",False
1102,"(1,1) + (3b,1) + (8,1) + (8,2)",84,"(1,1) + (3,1) + (8,1) + (8,2)",False
1103,"(1,2) + (3,1) + (3,1) + (6,2) + (8,1)",84,"(1,2) + (3,1) + (3,1) + (6,2) + (8,1)",True
1104,"(1,2) + (3,1) + (3,1) + (6b,2) + (8,1)",84,"(1,2) + (3,1) + (3,1) + (6b,2) + (8,1)",True
1105,"(1,2) + (3,1) + (3b,1) + (6,2) + (8,1)",84,"(1,2) + (3,1) + (3b,1) + (6,2) + (8,1)",True
1106,"(1,2) + (3,1) + (3b,1) + (6b,2) + (8,1)",84,"(1,2) + (3,1) + (3b,1) + (6,2) + (8,1)",False
1107,"(1,2) + (3,2) + (6,1) + (6,1) + (8,1)",84,"(1,2) + (3,2) + (6,1) + (6,1) + (8,1)",True
1108,"(1,2) + (3,2) + (6,1) + (6b,1) + (8,1)",84,"(1,2) + (3,2) + (6,1) + (6b,1) + (8,1)",True
1109,"(1,2) + (3,2) + (6b,1) + (6b,1) + (8,1)",84,"(1,2) + (3,2) + (6b,1) + (6b,1) + (8,1)",True
1110,"(1,2) + (3b,1) + (3b,1) + (6,2) + (8,1)",84,"(1,2) + (3,1) + (3,1) + (6b,2) + (8,1)",False
1111,"(1,2) + (3b,1) + (3b,1) + (6b,2) + (8,1)",84,"(1,2) + (3,1) + (3,1) + (6,2) + (8,1)",False
1112,"(1,2) + (3b,2) + (6,1) + (6,1) + (8,1)",84,"(1,2) + (3,2) + (6b,1) + (6b,1) + (8,1)",False
1113,"(1,2) + (3b,2) + (6,1) + (6b,1) + (8,1)",84,"(1,2) + (3,2) + (6,1) + (6b,1) + (8,1)",False
1114,"(1,2) + (3b,2) + (6b,1) + (6b,1) + (8,1)",84,"(1,2) + (3,2) + (6,1) + (6,1) + (8,1)",False
1115,"(1,2) + (6,1) + (6,2) + (8,1)",84,"(1,2) + (6,1) + (6,2) + (8,1)",True
1116,"(1,2) + (6,1) + (6b,2) + (8,1)",84,"(1,2) + (6,1) + (6b,2) + (8,1)",True
1117,"(1,2) + (6,2) + (6b,1) + (8,1)",84,"(1,2) + (6,1) + (6b,2) + (8,1)",False
1118,"(1,2) + (6b,1) + (6b,2) + (8,1)",84,"(1,2) + (6,1) + (6,2) + (8,1)",False
1119,"(3,1) + (3,1) + (6,1) + (8,2)",84,"(3,1) + (3,1) + (6,1) + (8,2)",True
1120,"(3,1) + (3,1) + (6b,1) + (8,2)",84,"(3,1) + (3,1) + (6b,1) + (8,2)",True
1121,"(3,1) + (3b,1) + (6,1) + (8,2)",84,"(3,1) + (3b,1) + (6,1) + (8,2)",True
1122,"(3,1) + (3b,1) + (6b,1) + (8,2)",84,"(3,1) + (3b,1) + (6,1) + (8,2)",False
1123,"(3,2) + (6,1) + (8,1) + (8,1)",84,"(3,2) + (6,1) + (8,1) + (8,1)",True
1124,"(3,2) + (6b,1) + (8,1) + (8,1)",84,"(3,2) + (6b,1) + (8,1) + (8,1)",True
1125,"(3b,1) + (3b,1) + (6,1) + (8,2)",84,"(3,1) + (3,1) + (6b,1) + (8,2)",False
1126,"(3b,1) + (3b,1) + (6b,1) + (8,2)",84,"(3,1) + (3,1) + (6,1) + (8,2)",False
1127,"(3b,2) + (6,1) + (8,1) + (8,1)",84,"(3,2) + (6b,1) + (8,1) + (8,1)",False
1128,"(3b,2) + (6b,1) + (8,1) + (8,1)",84,"(3,2) + (6,1) + (8,1) + (8,1)",False
1129,"(6,1) + (6,1) + (8,2)",84,"(6,1) + (6,1) + (8,2)",True
1130,"(6,1) + (6b,1) + (8,2)",84,"(6,1) + (6b,1) + (8,2)",True
1131,"(6,2) + (8,1) + (8,1)",84,"(6,2) + (8,1) + (8,1)",True
1132,"(6b,1) + (6b,1) + (8,2)",84,"(6,1) + (6,1) + (8,2)",False
1133,"(6b,2) + (8,1) + (8,1)",84,"(6,2) + (8,1) + (8,1)",False
1134,"(1,1) + (1,1) + (1,2) + (3,1) + (3,1) + (3,1) + (8,2)",87,"(1,1) + (1,1) + (1,2) + (3,1) + (3,1) + (3,1) + (8,2)",True
1135,"(1,1) + (1,1) + (1,2) + (3,1) + (3,1) + (3b,1) + (8,2)",87,"(1,1) + (1,1) + (1,2) + (3,1) + (3,1) + (3b,1) + (8,2)",True
1136,"(1,1) + (1,1) + (1,2) + (3,1) + (3,2) + (8,1) + (8,1)",87,"(1,1) + (1,1) + (1,2) + (3,1) + (3,2) + (8,1) + (8,1)",True
1137,"(1,1) + (1,1) + (1,2) + (3,1) + (3b,1) + (3b,1) + (8,2)",87,"(1,1) + (1,1) + (1,2) + (3,1) + (3,1) + (3b,1) + (8,2)",False
1138,"(1,1) + (1,1) + (1,2) + (3,1) + (3b,2) + (8,1) + (8,1)",87,"(1,1) + (1,1) + (1,2) + (3,1) + (3b,2) + (8,1) + (8,1)",True
1139,"(1,1) + (1,1) + (1,2) + (3,1) + (6,1) + (8,2)",87,"(1,1) + (1,1) + (1,2) + (3,1) + (6,1) + (8,2)",True
1140,"(1,1) + (1,1) + (1,2) + (3,1) + (6b,1) + (8,2)",87,"(1,1) + (1,1) + (1,2) + (3,1) + (6b,1) + (8,2)",True
1141,"(1,1) + (1,1) + (1,2) + (3,2) + (3b,1) + (8,1) + (8,1)",87,"(1,1) + (1,1) + (1,2) + (3,1) + (3b,2) + (8,1) + (8,1)",False
1142,"(1,1) + (1,1) + (1,2) + (3b,1) + (3b,1) + (3b,1) + (8,2)",87,"(1,1) + (1,1) + (1,2) + (3,1) + (3,1) + (3,1) + (8,2)",False
1143,"(1,1) + (1,1) + (1,2) + (3b,1) + (3b,2) + (8,1) + (8,1)",87,"(1,1) + (1,1) + (1,2) + (3,1) + (3,2) + (8,1) + (8,1)",False
1144,"(1,1) + (1,1) + (1,2) + (3b,1) + (6,1) + (8,2)",87,"(1,1) + (1,1) + (1,2) + (3,1) + (6b,1) + (8,2)",False
1145,"(1,1) + (1,1) + (1,2) + (3b,1) + (6b,1) + (8,2)",87,"(1,1) + (1,1) + (1,2) + (3,1) + (6,1) + (8,2)",False
1146,"(1,1) + (1,1) + (3,1) + (6,1) + (6,1) + (6,2)",87,"(1,1) + (1,1) + (3,1) + (6,1) + (6,1) + (6,2)",True
1147,"(1,1) + (1,1) + (3,1) + (6,1) + (6,1) + (6b,2)",87,"(1,1) + (1,1) + (3,1) + (6,1) + (6,1) + (6b,2)",True
1148,"(1,1) + (1,1) + (3,1) + (6,1) + (6,2) + (6b,1)",87,"(1,1) + (1,1) + (3,1) + (6,1) + (6,2) + (6b,1)",True
1149,"(1,1) + (1,1) + (3,1) + (6,1) + (6b,1) + (6b,2)",87,"(1,1) + (1,1) + (3,1) + (6,1) + (6b,1) + (6b,2)",True
1150,"(1,1) + (1,1) + (3,1) + (6,2) + (6b,1) + (6b,1)",87,"(1,1) + (1,1) + (3,1) + (6,2) + (6b,1) + (6b,1)",True
1151,"(1,1) + (1,1) + (3,1) + (6b,1) + (6b,1) + (6b,2)",87,"(1,1) + (1,1) + (3,1) + (6b,1) + (6b,1) + (6b,2)",True
1152,"(1,1) + (1,1) + (3,1) + (8,1) + (8,2)",87,"(1,1) + (1,1) + (3,1) + (8,1) + (8,2)",True
1153,"(1,1) + (1,1) + (3b,1) + (6,1) + (6,1) + (6,2)",87,"(1,1) + (1,1) + (3,1) + (6b,1) + (6b,1) + (6b,2)",False
1154,"(1,1) + (1,1) + (3b,1) + (6,1) + (6,1) + (6b,2)",87,"(1,1) + (1,1) + (3,1) + (6,2) + (6b,1) + (6b,1)",False
1155,"(1,1) + (1,1) + (3b,1) + (6,1) + (6,2) + (6b,1)",87,"(1,1) + (1,1) + (3,1) + (6,1) + (6b,1) + (6b,2)",False
1156,"(1,1) + (1,1) + (3b,1) + (6,1) + (6b,1) + (6b,2)",87,"(1,1) + (1,1) + (3,1) + (6,1) + (6,2) + (6b,1)",False
1157,"(1,1) + (1,1) + (3b,1) + (6,2) + (6b,1) + (6b,1)",87,"(1,1) + (1,1) + (3,1) + (6,1) + (6,1) + (6b,2)",False
1158,"(1,1) + (1,1) + (3b,1) + (6b,1) + (6b,1) + (6b,2)",87,"(1,1) + (1,1) + (3,1) + (6,1) + (6,1) + (6,2)",False
1159,"(1,1) + (1,1) + (3b,1) + (8,1) + (8,2)",87,"(1,1) + (1,1) + (3,1) + (8,1) + (8,2)",False
1160,"(1,1) + (1,2) + (3,1) + (3,1) + (6,2) + (8,1)",87,"(1,1) + (1,2) + (3,1) + (3,1) + (6,2) + (8,1)",True
1161,"(1,1) + (1,2) + (3,1) + (3,1) + (6b,2) + (8,1)",87,"(1,1) + (1,2) + (3,1) + (3,1) + (6b,2) + (8,1)",True
1162,"(1,1) + (1,2) + (3,1) + (3b,1) + (6,2) + (8,1)",87,"(1,1) + (1,2) + (3,1) + (3b,1) + (6,2) + (8,1)",True
1163,"(1,1) + (1,2) + (3,1) + (3b,1) + (6b,2) + (8,1)",87,"(1,1) + (1,2) + (3,1) + (3b,1) + (6,2) + (8,1)",False
1164,"(1,1) + (1,2) + (3,2) + (6,1) + (6,1) + (8,1)",87,"(1,1) + (1,2) + (3,2) + (6,1) + (6,1) + (8,1)",True
1165,"(1,1) + (1,2) + (3,2) + (6,1) + (6b,1) + (8,1)",87,"(1,1) + (1,2) + (3,2) + (6,1) + (6b,1) + (8,1)",True
1166,"(1,1) + (1,2) + (3,2) + (6b,1) + (6b,1) + (8,1)",87,"(1,1) + (1,2) + (3,2) + (6b,1) + (6b,1) + (8,1)",True
1167,"(1,1) + (1,2) + (3b,1) + (3b,1) + (6,2) + (8,1)",87,"(1,1) + (1,2) + (3,1) + (3,1) + (6b,2) + (8,1)",False
1168,"(1,1) + (1,2) + (3b,1) + (3b,1) + (6b,2) + (8,1)",87,"(1,1) + (1,2) + (3,1) + (3,1) + (6,2) + (8,1)",False
1169,"(1,1) + (1,2) + (3b,2) + (6,1) + (6,1) + (8,1)",87,"(1,1) + (1,2) + (3,2) + (6b,1) + (6b,1) + (8,1)",False
1170,"(1,1) + (1,2) + (3b,2) + (6,1) + (6b,1) + (8,1)",87,"(1,1) + (1,2) + (3,2) + (6,1) + (6b,1) + (8,1)",False
1171,"(1,1) + (1,2) + (3b,2) + (6b,1) + (6b,1) + (8,1)",87,"(1,1) + (1,2) + (3,2) + (6,1) + (6,1) + (8,1)",False
1172,"(1,1) + (1,2) + (6,1) + (6,2) + (8,1)",87,"(1,1) + (1,2) + (6,1) + (6,2) + (8,1)",True
1173,"(1,1) + (1,2) + (6,1) + (6b,2) + (8,1)",87,"(1,1) + (1,2) + (6,1) + (6b,2) + (8,1)",True
1174,"(1,1) + (1,2) + (6,2) + (6b,1) + (8,1)",87,"(1,1) + (1,2) + (6,1) + (6b,2) + (8,1)",False
1175,"(1,1) + (1,2) + (6b,1) + (6b,2) + (8,1)",87,"(1,1) + (1,2) + (6,1) + (6,2) + (8,1)",False
1176,"(1,1) + (3,1) + (3,1) + (6,1) + (8,2)",87,"(1,1) + (3,1) + (3,1) + (6,1) + (8,2)",True
1177,"(1,1) + (3,1) + (3,1) + (6b,1) + (8,2)",87,"(1,1) + (3,1) + (3,1) + (6b,1) + (8,2)",True
1178,"(1,1) + (3,1) + (3b,1) + (6,1) + (8,2)",87,"(1,1) + (3,1) + (3b,1) + (6,1) + (8,2)",True
1179,"(1,1) + (3,1) + (3b,1) + (6b,1) + (8,2)",87,"(1,1) + (3,1) + (3b,1) + (6,1) + (8,2)",False
1180,"(1,1) + (3,2) + (6,1) + (8,1) + (8,1)",87,"(1,1) + (3,2) + (6,1) + (8,1) + (8,1)",True
1181,"(1,1) + (3,2) + (6b,1) + (8,1) + (8,1)",87,"(1,1) + (3,2) + (6b,1) + (8,1) + (8,1)",True
1182,"(1,1) + (3b,1) + (3b,1) + (6,1) + (8,2)",87,"(1,1) + (3,1) + (3,1) + (6b,1) + (8,2)",False
1183,"(1,1) + (3b,1) + (3b,1) + (6b,1) + (8,2)",87,"(1,1) + (3,1) + (3,1) + (6,1) + (8,2)",False
1184,"(1,1) + (3b,2) + (6,1) + (8,1) + (8,1)",87,"(1,1) + (3,2) + (6b,1) + (8,1) + (8,1)",False
1185,"(1,1) + (3b,2) + (6b,1) + (8,1) + (8,1)",87,"(1,1) + (3,2) + (6,1) + (8,1) + (8,1)",False
1186,"(1,1) + (6,1) + (6,1) + (8,2)",87,"(1,1) + (6,1) + (6,1) + (8,2)",True
1187,"(1,1) + (6,1) + (6b,1) + (8,2)",87,"(1,1) + (6,1) + (6b,1) + (8,2)",True
1188,"(1,1) + (6,2) + (8,1) + (8,1)",87,"(1,1) + (6,2) + (8,1) + (8,1)",True
1189,"(1,1) + (6b,1) + (6b,1) + (8,2)",87,"(1,1) + (6,1) + (6,1) + (8,2)",False
1190,"(1,1) + (6b,2) + (8,1) + (8,1)",87,"(1,1) + (6,2) + (8,1) + (8,1)",False
1191,"(1,2) + (3,1) + (6,1) + (6,1) + (6,2)",87,"(1,2) + (3,1) + (6,1) + (6,1) + (6,2)",True
1192,"(1,2) + (3,1) + (6,1) + (6,1) + (6b,2)",87,"(1,2) + (3,1) + (6,1) + (6,1) + (6b,2)",True
1193,"(1,2) + (3,1) + (6,1) + (6,2) + (6b,1)",87,"(1,2) + (3,1) + (6,1) + (6,2) + (6b,1)",True
1194,"(1,2) + (3,1) + (6,1) + (6b,1) + (6b,2)",87,"(1,2) + (3,1) + (6,1) + (6b,1) + (6b,2)",True
1195,"(1,2) + (3,1) + (6,2) + (6b,1) + (6b,1)",87,"(1,2) + (3,1) + (6,2) + (6b,1) + (6b,1)",True
1196,"(1,2) + (3,1) + (6b,1) + (6b,1) + (6b,2)",87,"(1,2) + (3,1) + (6b,1) + (6b,1) + (6b,2)",True
1197,"(1,2) + (3,1) + (8,1) + (8,2)",87,"(1,2) + (3,1) + (8,1) + (8,2)",True
1198,"(1,2) + (3b,1) + (6,1) + (6,1) + (6,2)",87,"(1,2) + (3,1) + (6b,1) + (6b,1) + (6b,2)",False
1199,"(1,2) + (3b,1) + (6,1) + (6,1) + (6b,2)",87,"(1,2) + (3,1) + (6,2) + (6b,1) + (6b,1)",False
1200,"(1,2) + (3b,1) + (6,1) + (6,2) + (6b,1)",87,"(1,2) + (3,1) + (6,1) + (6b,1) + (6b,2)",False
1201,"(1,2) + (3b,1) + (6,1) + (6b,1) + (6b,2)",87,"(1,2) + (3,1) + (6,1) + (6,2) + (6b,1)",False
1202,"(1,2) + (3b,1) + (6,2) + (6b,1) + (6b,1)",87,"(1,2) + (3,1) + (6,1) + (6,1) + (6b,2)",False
1203,"(1,2) + (3b,1) + (6b,1) + (6b,1) + (6b,2)",87,"(1,2) + (3,1) + (6,1) + (6,1) + (6,2)",False
1204,"(1,2) + (3b,1) + (8,1) + (8,2)",87,"(1,2) + (3,1) + (8,1) + (8,2)",False
1205,"(3,1) + (6,1) + (6,2) + (8,1)",87,"(3,1) + (6,1) + (6,2) + (8,1)",True
1206,"(3,1) + (6,1) + (6b,2) + (8,1)",87,"(3,1) + (6,1) + (6b,2) + (8,1)",True
1207,"(3,1) + (6,2) + (6b,1) + (8,1)",87,"(3,1) + (6,2) + (6b,1) + (8,1)",True
1208,"(3,1) + (6b,1) + (6b,2) + (8,1)",87,"(3,1) + (6b,1) + (6b,2) + (8,1)",True
1209,"(3b,1) + (6,1) + (6,2) + (8,1)",87,"(3,1) + (6b,1) + (6b,2) + (8,1)",False
1210,"(3b,1) + (6,1) + (6b,2) + (8,1)",87,"(3,1) + (6,2) + (6b,1) + (8,1)",False
1211,"(3b,1) + (6,2) + (6b,1) + (8,1)",87,"(3,1) + (6,1) + (6b,2) + (8,1)",False
1212,"(3b,1) + (6b,1) + (6b,2) + (8,1)",87,"(3,1) + (6,1) + (6,2) + (8,1)",False
1213,"(1,1) + (1,1) + (1,2) + (3,1) + (3,1) + (6,2) + (8,1)",90,"(1,1) + (1,1) + (1,2) + (3,1) + (3,1) + (6,2) + (8,1)",True
1214,"(1,1) + (1,1) + (1,2) + (3,1) + (3,1) + (6b,2) + (8,1)",90,"(1,1) + (1,1) + (1,2) + (3,1) + (3,1) + (6b,2) + (8,1)",True
1215,"(1,1) + (1,1) + (1,2) + (3,1) + (3b,1) + (6,2) + (8,1)",90,"(1,1) + (1,1) + (1,2) + (3,1) + (3b,1) + (6,2) + (8,1)",True
1216,"(1,1) + (1,1) + (1,2) + (3,1) + (3b,1) + (6b,2) + (8,1)",90,"(1,1) + (1,1) + (1,2) + (3,1) + (3b,1) + (6,2) + (8,1)",False
1217,"(1,1) + (1,1) + (1,2) + (3,2) + (6,1) + (6,1) + (8,1)",90,"(1,1) + (1,1) + (1,2) + (3,2) + (6,1) + (6,1) + (8,1)",True
1218,"(1,1) + (1,1) + (1,2) + (3,2) + (6,1) + (6b,1) + (8,1)",90,"(1,1) + (1,1) + (1,2) + (3,2) + (6,1) + (6b,1) + (8,1)",True
1219,"(1,1) + (1,1) + (1,2) + (3,2) + (6b,1) + (6b,1) + (8,1)",90,"(1,1) + (1,1) + (1,2) + (3,2) + (6b,1) + (6b,1) + (8,1)",True
1220,"(1,1) + (1,1) + (1,2) + (3b,1) + (3b,1) + (6,2) + (8,1)",90,"(1,1) + (1,1) + (1,2) + (3,1) + (3,1) + (6b,2) + (8,1)",False
1221,"(1,1) + (1,1) + (1,2) + (3b,1) + (3b,1) + (6b,2) + (8,1)",90,"(1,1) + (1,1) + (1,2) + (3,1) + (3,1) + (6,2) + (8,1)",False
1222,"(1,1) + (1,1) + (1,2) + (3b,2) + (6,1) + (6,1) + (8,1)",90,"(1,1) + (1,1) + (1,2) + (3,2) + (6b,1) + (6b,1) + (8,1)",False
1223,"(1,1) + (1,1) + (1,2) + (3b,2) + (6,1) + (6b,1) + (8,1)",90,"(1,1) + (1,1) + (1,2) + (3,2) + (6,1) + (6b,1) + (8,1)",False
1224,"(1,1) + (1,1) + (1,2) + (3b,2) + (6b,1) + (6b,1) + (8,1)",90,"(1,1) + (1,1) + (1,2) + (3,2) + (6,1) + (6,1) + (8,1)",False
1225,"(1,1) + (1,1) + (1,2) + (6,1) + (6,2) + (8,1)",90,"(1,1) + (1,1) + (1,2) + (6,1) + (6,2) + (8,1)",True
1226,"(1,1) + (1,1) + (1,2) + (6,1) + (6b,2) + (8,1)",90,"(1,1) + (1,1) + (1,2) + (6,1) + (6b,2) + (8,1)",True
1227,"(1,1) + (1,1) + (1,2) + (6,2) + (6b,1) + (8,1)",90,"(1,1) + (1,1) + (1,2) + (6,1) + (6b,2) + (8,1)",False
